cluster_id,latitude,longitude,first_seen,last_seen,duration_hours,detection_count,average_frp,maximum_frp,average_brightness,detections_7d,detections_30d,unique_detection_days,persistence,confidence,primary_satellite,distance_to_center_km,detection_ids
EVENT_0001,31.1302,76.14406,2024-09-16 07:26,2024-09-16 07:26,0.0,1,3.95,3.95,330.32,1,1,1,Transient,nominal,N21,36.731,['FIRMS_N21_20240916_0726_31.1302N_76.1441E']
EVENT_0002,31.09581,76.20469,2024-09-21 07:31,2024-09-21 07:31,0.0,1,4.56,4.56,333.06,1,1,1,Transient,nominal,N21,38.098,['FIRMS_N21_20240921_0731_31.0958N_76.2047E']
EVENT_0003,31.06104,76.21888,2024-09-23 08:35,2024-09-23 08:35,0.0,1,7.68,7.68,339.6,1,1,1,Transient,nominal,N21,36.855,['FIRMS_N21_20240923_0835_31.0610N_76.2189E']
EVENT_0004,31.04636,76.19603,2024-09-24 08:16,2024-09-24 08:16,0.0,1,2.4,2.4,331.25,1,1,1,Transient,nominal,N21,34.138,['FIRMS_N21_20240924_0816_31.0464N_76.1960E']
EVENT_0005,30.95872,76.22665,2024-09-25 07:56,2024-09-25 07:56,0.0,1,3.63,3.63,332.92,1,1,1,Transient,nominal,N21,32.641,['FIRMS_N21_20240925_0756_30.9587N_76.2267E']
EVENT_0006,30.883,75.99625,2024-09-29 20:46,2024-09-29 20:46,0.0,1,0.54,0.54,304.89,1,1,1,Transient,nominal,N21,9.366,['FIRMS_N21_20240929_2046_30.8830N_75.9963E']
EVENT_0007,30.55615,75.88567,2024-09-30 08:03,2024-09-30 08:03,0.0,1,3.23,3.23,333.8,1,1,1,Transient,nominal,N21,35.545,['FIRMS_N21_20240930_0803_30.5561N_75.8857E']
EVENT_0008,30.88178,75.9966,2024-09-30 20:25,2024-09-30 20:25,0.0,1,0.92,0.92,306.03,1,1,1,Transient,nominal,N21,9.389,['FIRMS_N21_20240930_2025_30.8818N_75.9966E']
EVENT_0009,31.12844,76.02329,2024-10-03 08:48,2024-10-03 08:48,0.0,1,3.26,3.26,332.02,1,1,1,Transient,nominal,N21,30.525,['FIRMS_N21_20241003_0848_31.1284N_76.0233E']
EVENT_0010,30.53264,75.91421,2024-10-05 08:09,2024-10-05 08:09,0.0,1,3.22,3.22,333.55,1,1,1,Transient,nominal,N21,38.168,['FIRMS_N21_20241005_0809_30.5326N_75.9142E']
EVENT_0011,30.98621,76.0652,2024-10-07 07:31,2024-10-07 07:31,0.0,1,6.76,6.76,339.2,1,1,1,Transient,nominal,N21,20.102,['FIRMS_N21_20241007_0731_30.9862N_76.0652E']
EVENT_0012,30.5551,76.107445,2024-10-07 19:55,2024-10-07 21:36,1.68,2,5.77,6.91,328.57,2,2,1,Transient,nominal,N21,40.857,"['FIRMS_N21_20241007_1955_30.5554N_76.1076E', 'FIRMS_N21_20241007_2136_30.5548N_76.1073E']"
EVENT_0013,30.55509,76.11223,2024-10-07 19:55,2024-10-07 19:55,0.0,1,4.26,4.26,306.09,1,1,1,Transient,nominal,N21,41.084,['FIRMS_N21_20241007_1955_30.5551N_76.1122E']
EVENT_0014,30.99463,75.39338,2024-10-08 07:14,2024-10-08 07:14,0.0,1,3.25,3.25,329.92,1,1,1,Transient,nominal,N21,49.96,['FIRMS_N21_20241008_0714_30.9946N_75.3934E']
EVENT_0015,30.89298,76.27853,2024-10-08 07:14,2024-10-08 07:14,0.0,1,2.22,2.22,330.68,1,1,1,Transient,nominal,N21,36.319,['FIRMS_N21_20241008_0714_30.8930N_76.2785E']
EVENT_0016,30.51155,75.89558,2024-10-09 08:35,2024-10-09 08:35,0.0,1,9.41,9.41,340.68,1,1,1,Transient,nominal,N21,40.484,['FIRMS_N21_20241009_0835_30.5115N_75.8956E']
EVENT_0017,30.56846,75.89437,2024-10-09 08:35,2024-10-09 08:35,0.0,1,4.14,4.14,334.93,1,1,1,Transient,nominal,N21,34.157,['FIRMS_N21_20241009_0835_30.5685N_75.8944E']
EVENT_0018,30.48358,75.84696,2024-10-09 08:35,2024-10-09 08:35,0.0,1,9.96,9.96,339.29,1,1,1,Transient,nominal,N21,43.871,['FIRMS_N21_20241009_0835_30.4836N_75.8470E']
EVENT_0019,30.48546,75.8429,2024-10-09 08:35,2024-10-09 08:35,0.0,1,4.4,4.4,339.12,1,1,1,Transient,nominal,N21,43.709,['FIRMS_N21_20241009_0835_30.4855N_75.8429E']
EVENT_0020,30.64417,76.11948,2024-10-10 08:16,2024-10-10 08:16,0.0,1,14.35,14.35,337.95,1,1,1,Transient,nominal,N21,33.291,['FIRMS_N21_20241010_0816_30.6442N_76.1195E']
EVENT_0021,30.54532,75.88905,2024-10-10 08:16,2024-10-10 08:16,0.0,1,9.9,9.9,334.15,1,1,1,Transient,low,N21,36.739,['FIRMS_N21_20241010_0816_30.5453N_75.8890E']
EVENT_0022,31.03147,75.45496,2024-10-10 08:16,2024-10-10 08:16,0.0,1,4.5,4.5,341.11,1,1,1,Transient,nominal,N21,45.706,['FIRMS_N21_20241010_0816_31.0315N_75.4550E']
EVENT_0023,30.88341,75.99518,2024-10-10 20:40,2024-10-10 20:40,0.0,1,0.58,0.58,302.98,1,1,1,Transient,nominal,N21,9.269,['FIRMS_N21_20241010_2040_30.8834N_75.9952E']
EVENT_0024,31.02934,76.23028,2024-10-11 07:56,2024-10-11 07:56,0.0,1,3.39,3.39,333.21,1,1,1,Transient,low,N21,35.962,['FIRMS_N21_20241011_0756_31.0293N_76.2303E']
EVENT_0025,30.44295,75.91782,2024-10-11 07:56,2024-10-11 07:56,0.0,1,2.44,2.44,336.04,1,1,1,Transient,nominal,N21,48.147,['FIRMS_N21_20241011_0756_30.4429N_75.9178E']
EVENT_0026,30.54534,75.896,2024-10-11 07:56,2024-10-11 07:56,0.0,1,1.73,1.73,332.8,1,1,1,Transient,nominal,N21,36.727,['FIRMS_N21_20241011_0756_30.5453N_75.8960E']
EVENT_0027,30.50807,75.93047,2024-10-12 07:37,2024-10-12 07:37,0.0,1,2.97,2.97,339.25,1,1,1,Transient,nominal,N21,40.985,['FIRMS_N21_20241012_0737_30.5081N_75.9305E']
EVENT_0028,30.45409,76.04469,2024-10-12 07:37,2024-10-12 07:37,0.0,1,3.11,3.11,333.85,1,1,1,Transient,nominal,N21,48.914,['FIRMS_N21_20241012_0737_30.4541N_76.0447E']
EVENT_0029,30.49545,75.95071,2024-10-12 07:37,2024-10-12 07:37,0.0,1,8.69,8.69,340.32,1,1,1,Transient,nominal,N21,42.568,['FIRMS_N21_20241012_0737_30.4955N_75.9507E']
EVENT_0030,30.56819,76.08652,2024-10-12 07:37,2024-10-12 07:37,0.0,1,4.91,4.91,339.24,1,1,1,Transient,nominal,N21,38.623,['FIRMS_N21_20241012_0737_30.5682N_76.0865E']
EVENT_0031,30.88245,76.16028,2024-10-13 07:20,2024-10-13 07:20,0.0,1,4.0,4.0,342.63,1,1,1,Transient,nominal,N21,24.996,['FIRMS_N21_20241013_0720_30.8824N_76.1603E']
EVENT_0032,30.58736,75.80772,2024-10-13 09:00,2024-10-13 09:00,0.0,1,20.52,20.52,367.0,1,1,1,Transient,high,N21,33.207,['FIRMS_N21_20241013_0900_30.5874N_75.8077E']
EVENT_0033,30.58318,75.80653,2024-10-13 09:00,2024-10-13 09:00,0.0,1,20.68,20.68,367.0,1,1,1,Transient,high,N21,33.685,['FIRMS_N21_20241013_0900_30.5832N_75.8065E']
EVENT_0034,30.60325,75.79939,2024-10-14 08:39,2024-10-14 08:39,0.0,1,2.67,2.67,330.57,1,1,1,Transient,nominal,N21,31.733,['FIRMS_N21_20241014_0839_30.6032N_75.7994E']
EVENT_0035,30.51674,75.97932,2024-10-14 08:39,2024-10-14 08:39,0.0,1,2.55,2.55,336.42,1,1,1,Transient,nominal,N21,40.648,['FIRMS_N21_20241014_0839_30.5167N_75.9793E']
EVENT_0036,30.88346,75.9954,2024-10-14 21:04,2024-10-14 21:04,0.0,1,0.76,0.76,301.98,1,1,1,Transient,nominal,N21,9.29,['FIRMS_N21_20241014_2104_30.8835N_75.9954E']
EVENT_0037,30.63926,76.23951,2024-10-15 08:22,2024-10-15 08:22,0.0,1,5.02,5.02,331.68,1,1,1,Transient,nominal,N21,41.865,['FIRMS_N21_20241015_0822_30.6393N_76.2395E']
EVENT_0038,30.75323,76.26115,2024-10-15 08:22,2024-10-15 08:22,0.0,1,4.56,4.56,341.78,1,1,1,Transient,nominal,N21,37.212,['FIRMS_N21_20241015_0822_30.7532N_76.2612E']
EVENT_0039,30.75721,76.26054,2024-10-15 08:22,2024-10-15 08:22,0.0,1,4.56,4.56,332.93,1,1,1,Transient,nominal,N21,36.997,['FIRMS_N21_20241015_0822_30.7572N_76.2605E']
EVENT_0040,30.67628,75.55402,2024-10-15 08:22,2024-10-15 08:22,0.0,1,4.63,4.63,335.23,1,1,1,Transient,nominal,N21,39.677,['FIRMS_N21_20241015_0822_30.6763N_75.5540E']
EVENT_0041,30.6801,75.55341,2024-10-15 08:22,2024-10-15 08:22,0.0,1,9.1,9.1,335.07,1,1,1,Transient,nominal,N21,39.49,['FIRMS_N21_20241015_0822_30.6801N_75.5534E']
EVENT_0042,30.81127,76.28934,2024-10-15 08:22,2024-10-15 08:22,0.0,1,9.36,9.36,339.87,1,1,1,Transient,nominal,N21,37.995,['FIRMS_N21_20241015_0822_30.8113N_76.2893E']
EVENT_0043,30.81084,76.28532,2024-10-15 08:22,2024-10-15 08:22,0.0,1,9.36,9.36,334.86,1,1,1,Transient,nominal,N21,37.627,['FIRMS_N21_20241015_0822_30.8108N_76.2853E']
EVENT_0044,30.56161,75.83334,2024-10-15 08:22,2024-10-15 08:22,0.0,1,3.3,3.3,331.51,1,1,1,Transient,nominal,N21,35.468,['FIRMS_N21_20241015_0822_30.5616N_75.8333E']
EVENT_0045,30.55101,75.87717,2024-10-16 08:05,2024-10-16 08:05,0.0,1,3.08,3.08,332.22,1,1,1,Transient,nominal,N21,36.153,['FIRMS_N21_20241016_0805_30.5510N_75.8772E']
EVENT_0046,30.58378,75.80022,2024-10-17 07:44,2024-10-17 07:44,0.0,1,4.28,4.28,332.42,1,1,1,Transient,nominal,N21,33.783,['FIRMS_N21_20241017_0744_30.5838N_75.8002E']
EVENT_0047,30.60258,75.83823,2024-10-17 07:44,2024-10-17 07:44,0.0,1,4.51,4.51,331.37,1,1,1,Transient,low,N21,30.903,['FIRMS_N21_20241017_0744_30.6026N_75.8382E']
EVENT_0048,30.68728,75.68513,2024-10-17 07:44,2024-10-17 07:44,0.0,1,3.24,3.24,330.74,1,1,1,Transient,nominal,N21,29.224,['FIRMS_N21_20241017_0744_30.6873N_75.6851E']
EVENT_0049,31.04083,76.21455,2024-10-17 07:44,2024-10-17 07:44,0.0,1,15.1,15.1,336.58,1,1,1,Transient,nominal,N21,35.296,['FIRMS_N21_20241017_0744_31.0408N_76.2146E']
EVENT_0050,30.85375,75.97041,2024-10-18 07:26,2024-10-18 07:26,0.0,1,2.06,2.06,331.08,1,1,1,Transient,nominal,N21,7.284,['FIRMS_N21_20241018_0726_30.8538N_75.9704E']
EVENT_0051,30.89462,76.25619,2024-10-19 08:48,2024-10-19 08:48,0.0,1,3.43,3.43,338.04,1,1,1,Transient,nominal,N21,34.201,['FIRMS_N21_20241019_0848_30.8946N_76.2562E']
EVENT_0052,30.78724,75.97492,2024-10-20 08:28,2024-10-20 08:28,0.0,1,10.07,10.07,340.3,1,1,1,Transient,nominal,N21,12.242,['FIRMS_N21_20241020_0828_30.7872N_75.9749E']
EVENT_0053,30.59803,75.63594,2024-10-20 08:28,2024-10-20 08:28,0.0,1,4.48,4.48,331.41,1,1,1,Transient,nominal,N21,39.779,['FIRMS_N21_20241020_0828_30.5980N_75.6359E']
EVENT_0054,30.62231,76.32995,2024-10-20 08:28,2024-10-20 08:28,0.0,1,3.53,3.53,330.95,1,1,1,Transient,nominal,N21,49.935,['FIRMS_N21_20241020_0828_30.6223N_76.3299E']
EVENT_0055,30.49052,76.00417,2024-10-20 08:28,2024-10-20 08:28,0.0,1,4.09,4.09,332.32,1,1,1,Transient,nominal,N21,43.998,['FIRMS_N21_20241020_0828_30.4905N_76.0042E']
EVENT_0056,30.48347,75.78537,2024-10-21 08:09,2024-10-21 08:09,0.0,1,9.14,9.14,333.34,1,1,1,Transient,nominal,N21,44.927,['FIRMS_N21_20241021_0809_30.4835N_75.7854E']
EVENT_0057,30.49587,75.68949,2024-10-21 08:09,2024-10-21 08:09,0.0,1,1.74,1.74,330.81,1,1,1,Transient,nominal,N21,46.717,['FIRMS_N21_20241021_0809_30.4959N_75.6895E']
EVENT_0058,31.14138,76.24168,2024-10-21 08:09,2024-10-21 08:09,0.0,1,4.98,4.98,332.5,1,1,1,Transient,nominal,N21,44.08,['FIRMS_N21_20241021_0809_31.1414N_76.2417E']
EVENT_0059,31.06229,76.20412,2024-10-22 07:50,2024-10-22 07:50,0.0,1,4.77,4.77,332.12,1,1,1,Transient,nominal,N21,35.777,['FIRMS_N21_20241022_0750_31.0623N_76.2041E']
EVENT_0060,31.00747,75.91947,2024-10-22 07:50,2024-10-22 07:50,0.0,2,6.06,7.6,332.77,2,2,1,Transient,nominal,N21,14.797,"['FIRMS_N21_20241022_0750_31.0089N_75.9196E', 'FIRMS_N21_20241022_0750_31.0060N_75.9193E']"
EVENT_0061,31.00679,75.92366,2024-10-22 07:50,2024-10-22 07:50,0.0,1,7.6,7.6,331.68,1,1,1,Transient,nominal,N21,14.781,['FIRMS_N21_20241022_0750_31.0068N_75.9237E']
EVENT_0062,30.97928,76.27572,2024-10-22 07:50,2024-10-22 07:50,0.0,1,1.7,1.7,330.02,1,1,1,Transient,nominal,N21,37.784,['FIRMS_N21_20241022_0750_30.9793N_76.2757E']
EVENT_0063,30.96987,76.28233,2024-10-22 07:50,2024-10-22 07:50,0.0,1,3.69,3.69,333.4,1,1,1,Transient,nominal,N21,38.085,['FIRMS_N21_20241022_0750_30.9699N_76.2823E']
EVENT_0064,30.61332,75.77849,2024-10-22 07:50,2024-10-22 07:50,0.0,1,11.57,11.57,343.31,1,1,1,Transient,nominal,N21,31.34,['FIRMS_N21_20241022_0750_30.6133N_75.7785E']
EVENT_0065,30.59044,75.81151,2024-10-22 07:50,2024-10-22 07:50,0.0,1,6.86,6.86,332.9,1,1,1,Transient,nominal,N21,32.783,['FIRMS_N21_20241022_0750_30.5904N_75.8115E']
EVENT_0066,30.63013,76.17926,2024-10-22 07:50,2024-10-22 07:50,0.0,1,1.91,1.91,331.05,1,1,1,Transient,nominal,N21,38.276,['FIRMS_N21_20241022_0750_30.6301N_76.1793E']
EVENT_0067,31.00274,75.49988,2024-10-23 07:31,2024-10-23 07:31,0.0,1,1.83,1.83,331.69,1,1,1,Transient,nominal,N21,40.559,['FIRMS_N21_20241023_0731_31.0027N_75.4999E']
EVENT_0068,30.58408,76.266097,2024-10-23 07:31,2024-10-23 21:36,14.08,3,16.73,39.37,334.12,3,3,1,Transient,nominal,N21,47.808,"['FIRMS_N21_20241023_0731_30.5833N_76.2661E', 'FIRMS_N21_20241023_1955_30.5851N_76.2660E', 'FIRMS_N21_20241023_2136_30.5837N_76.2662E']"
EVENT_0069,30.50284,75.86999,2024-10-23 07:31,2024-10-23 07:31,0.0,1,4.07,4.07,338.36,1,1,1,Transient,nominal,N21,41.541,['FIRMS_N21_20241023_0731_30.5028N_75.8700E']
EVENT_0070,30.58552,76.1705,2024-10-23 07:31,2024-10-23 07:31,0.0,1,2.25,2.25,330.73,1,1,1,Transient,nominal,N21,41.432,['FIRMS_N21_20241023_0731_30.5855N_76.1705E']
EVENT_0071,30.987515,76.29696,2024-10-23 07:31,2024-10-23 07:31,0.0,2,51.46,57.63,344.56,2,2,1,Transient,nominal,N21,39.992,"['FIRMS_N21_20241023_0731_30.9876N_76.2959E', 'FIRMS_N21_20241023_0731_30.9874N_76.2981E']"
EVENT_0072,30.57944,76.26553,2024-10-23 19:55,2024-10-23 19:55,0.0,1,1.78,1.78,314.69,1,1,1,Transient,nominal,N21,48.12,['FIRMS_N21_20241023_1955_30.5794N_76.2655E']
EVENT_0073,30.62071,75.52972,2024-10-24 08:54,2024-10-24 08:54,0.0,1,12.98,12.98,349.59,1,1,1,Transient,nominal,N21,45.225,['FIRMS_N21_20241024_0854_30.6207N_75.5297E']
EVENT_0074,30.72305,75.54254,2024-10-25 08:35,2024-10-25 08:35,0.0,1,6.47,6.47,339.09,1,1,1,Transient,nominal,N21,37.995,['FIRMS_N21_20241025_0835_30.7231N_75.5425E']
EVENT_0075,30.54873,75.86829,2024-10-25 08:35,2024-10-25 08:35,0.0,1,5.94,5.94,339.81,1,1,1,Transient,nominal,N21,36.464,['FIRMS_N21_20241025_0835_30.5487N_75.8683E']
EVENT_0076,30.88202,75.99509,2024-10-25 20:57,2024-10-25 20:57,0.0,1,0.96,0.96,304.28,1,1,1,Transient,nominal,N21,9.247,['FIRMS_N21_20241025_2057_30.8820N_75.9951E']
EVENT_0077,30.4882,75.83495,2024-10-26 08:16,2024-10-26 08:16,0.0,1,3.15,3.15,331.22,1,1,1,Transient,nominal,N21,43.506,['FIRMS_N21_20241026_0816_30.4882N_75.8350E']
EVENT_0078,31.01507,75.41047,2024-10-26 08:16,2024-10-26 08:16,0.0,1,5.28,5.28,336.87,1,1,1,Transient,nominal,N21,49.055,['FIRMS_N21_20241026_0816_31.0151N_75.4105E']
EVENT_0079,31.01925,76.30389,2024-10-26 08:16,2024-10-26 08:16,0.0,1,3.78,3.78,333.15,1,1,1,Transient,nominal,N21,41.831,['FIRMS_N21_20241026_0816_31.0192N_76.3039E']
EVENT_0080,30.92645,75.91114,2024-10-26 08:16,2024-10-26 08:16,0.0,1,8.5,8.5,333.43,1,1,1,Transient,low,N21,5.779,['FIRMS_N21_20241026_0816_30.9264N_75.9111E']
EVENT_0081,30.84962,75.86785,2024-10-26 08:16,2024-10-26 08:16,0.0,1,5.48,5.48,334.99,1,1,1,Transient,nominal,N21,4.112,['FIRMS_N21_20241026_0816_30.8496N_75.8679E']
EVENT_0082,30.79453,76.15272,2024-10-26 08:16,2024-10-26 20:40,12.4,2,19.41,24.64,334.07,2,2,1,Transient,nominal,N21,25.895,"['FIRMS_N21_20241026_0816_30.7957N_76.1528E', 'FIRMS_N21_20241026_2040_30.7934N_76.1526E']"
EVENT_0083,30.96451,75.43825,2024-10-26 08:16,2024-10-26 08:16,0.0,1,3.12,3.12,331.9,1,1,1,Transient,nominal,N21,45.001,['FIRMS_N21_20241026_0816_30.9645N_75.4382E']
EVENT_0084,31.21368,75.63907,2024-10-26 20:40,2024-10-26 20:40,0.0,1,0.61,0.61,302.63,1,1,1,Transient,nominal,N21,44.986,['FIRMS_N21_20241026_2040_31.2137N_75.6391E']
EVENT_0085,30.46857,75.92336,2024-10-27 07:56,2024-10-27 07:56,0.0,1,7.63,7.63,333.49,1,1,1,Transient,nominal,N21,45.325,['FIRMS_N21_20241027_0756_30.4686N_75.9234E']
EVENT_0086,30.45585,76.03447,2024-10-27 07:56,2024-10-27 07:56,0.0,1,13.36,13.36,335.58,1,1,1,Transient,nominal,N21,48.455,['FIRMS_N21_20241027_0756_30.4559N_76.0345E']
EVENT_0087,30.64027,75.78284,2024-10-27 07:56,2024-10-27 07:56,0.0,1,4.89,4.89,331.3,1,1,1,Transient,low,N21,28.408,['FIRMS_N21_20241027_0756_30.6403N_75.7828E']
EVENT_0088,30.67006,76.34908,2024-10-27 07:56,2024-10-27 07:56,0.0,1,15.19,15.19,339.13,1,1,1,Transient,nominal,N21,48.742,['FIRMS_N21_20241027_0756_30.6701N_76.3491E']
EVENT_0089,30.83511,75.4915,2024-10-27 07:58,2024-10-27 07:58,0.0,1,2.8,2.8,333.84,1,1,1,Transient,low,N21,39.11,['FIRMS_N21_20241027_0758_30.8351N_75.4915E']
EVENT_0090,30.83579,75.49561,2024-10-27 07:58,2024-10-27 07:58,0.0,1,2.8,2.8,332.97,1,1,1,Transient,low,N21,38.711,['FIRMS_N21_20241027_0758_30.8358N_75.4956E']
EVENT_0091,30.95828,76.27258,2024-10-27 07:58,2024-10-27 07:58,0.0,1,4.61,4.61,332.62,1,1,1,Transient,nominal,N21,36.852,['FIRMS_N21_20241027_0758_30.9583N_76.2726E']
EVENT_0092,30.89267,76.26595,2024-10-27 07:58,2024-10-27 07:58,0.0,1,2.06,2.06,331.82,1,1,1,Transient,nominal,N21,35.118,['FIRMS_N21_20241027_0758_30.8927N_76.2660E']
EVENT_0093,30.79549,76.14978,2024-10-27 07:58,2024-10-27 07:58,0.0,1,1.84,1.84,330.25,1,1,1,Transient,nominal,N21,25.594,['FIRMS_N21_20241027_0758_30.7955N_76.1498E']
EVENT_0094,31.03361,75.63985,2024-10-27 07:58,2024-10-27 07:58,0.0,1,10.79,10.79,332.05,1,1,1,Transient,nominal,N21,30.279,['FIRMS_N21_20241027_0758_31.0336N_75.6398E']
EVENT_0095,31.00302,75.41335,2024-10-27 07:58,2024-10-27 07:58,0.0,1,4.9,4.9,335.39,1,1,1,Transient,nominal,N21,48.388,['FIRMS_N21_20241027_0758_31.0030N_75.4133E']
EVENT_0096,31.11173,75.76162,2024-10-27 07:58,2024-10-27 07:58,0.0,1,2.63,2.63,331.59,1,1,1,Transient,low,N21,29.316,['FIRMS_N21_20241027_0758_31.1117N_75.7616E']
EVENT_0097,31.13348,76.25716,2024-10-27 07:58,2024-10-27 07:58,0.0,1,3.68,3.68,335.59,1,1,1,Transient,nominal,N21,44.617,['FIRMS_N21_20241027_0758_31.1335N_76.2572E']
EVENT_0098,30.92734,75.90933,2024-10-27 07:58,2024-10-27 07:58,0.0,1,6.57,6.57,345.31,1,1,1,Transient,nominal,N21,5.843,['FIRMS_N21_20241027_0758_30.9273N_75.9093E']
EVENT_0099,30.97269,76.27776,2024-10-27 07:58,2024-10-27 07:58,0.0,1,2.11,2.11,331.2,1,1,1,Transient,low,N21,37.754,['FIRMS_N21_20241027_0758_30.9727N_76.2778E']
EVENT_0100,30.6726,76.36233,2024-10-28 07:37,2024-10-28 07:37,0.0,1,6.96,6.96,336.48,1,1,1,Transient,nominal,N21,49.734,['FIRMS_N21_20241028_0737_30.6726N_76.3623E']
EVENT_0101,30.6753,75.50386,2024-10-28 07:37,2024-10-28 07:37,0.0,1,2.31,2.31,331.21,1,1,1,Transient,nominal,N21,43.79,['FIRMS_N21_20241028_0737_30.6753N_75.5039E']
EVENT_0102,30.522085,75.93666,2024-10-29 07:20,2024-10-29 07:20,0.0,2,10.1,10.1,343.35,2,2,1,Transient,nominal,N21,39.481,"['FIRMS_N21_20241029_0720_30.5225N_75.9385E', 'FIRMS_N21_20241029_0720_30.5216N_75.9348E']"
EVENT_0103,30.47574,75.7254,2024-10-29 07:20,2024-10-29 07:20,0.0,1,4.05,4.05,340.92,1,1,1,Transient,nominal,N21,47.446,['FIRMS_N21_20241029_0720_30.4757N_75.7254E']
EVENT_0104,30.811465,76.28658,2024-10-29 07:20,2024-10-29 07:20,0.0,2,2.62,2.71,333.88,2,2,1,Transient,nominal,N21,37.732,"['FIRMS_N21_20241029_0720_30.8102N_76.2871E', 'FIRMS_N21_20241029_0720_30.8127N_76.2861E']"
EVENT_0105,31.01554,76.20712,2024-10-29 07:20,2024-10-29 07:20,0.0,1,1.56,1.56,330.52,1,1,1,Transient,nominal,N21,33.293,['FIRMS_N21_20241029_0720_31.0155N_76.2071E']
EVENT_0106,30.45236,76.03782,2024-10-29 07:20,2024-10-29 07:20,0.0,1,2.28,2.28,330.18,1,1,1,Transient,nominal,N21,48.916,['FIRMS_N21_20241029_0720_30.4524N_76.0378E']
EVENT_0107,30.82222,75.91694,2024-10-29 09:00,2024-10-29 09:00,0.0,1,13.04,13.04,335.36,1,1,1,Transient,nominal,N21,6.194,['FIRMS_N21_20241029_0900_30.8222N_75.9169E']
EVENT_0108,30.97749,75.47382,2024-10-30 08:39,2024-10-30 08:39,0.0,1,1.79,1.79,330.76,1,1,1,Transient,nominal,N21,42.061,['FIRMS_N21_20241030_0839_30.9775N_75.4738E']
EVENT_0109,30.49967,75.76987,2024-10-30 08:39,2024-10-30 08:39,0.0,1,2.97,2.97,340.47,1,1,1,Transient,nominal,N21,43.576,['FIRMS_N21_20241030_0839_30.4997N_75.7699E']
EVENT_0110,30.47889,75.70188,2024-10-30 08:39,2024-10-30 08:39,0.0,1,5.09,5.09,344.25,1,1,1,Transient,nominal,N21,47.954,['FIRMS_N21_20241030_0839_30.4789N_75.7019E']
EVENT_0111,30.46735,75.68574,2024-10-30 08:39,2024-10-30 08:39,0.0,1,1.72,1.72,330.42,1,1,1,Transient,nominal,N21,49.749,['FIRMS_N21_20241030_0839_30.4673N_75.6857E']
EVENT_0112,30.59515,76.25321,2024-10-30 08:39,2024-10-30 08:39,0.0,1,3.33,3.33,340.26,1,1,1,Transient,nominal,N21,46.066,['FIRMS_N21_20241030_0839_30.5952N_76.2532E']
EVENT_0113,30.95308,76.08324,2024-10-30 08:39,2024-10-30 08:39,0.0,1,5.43,5.43,344.81,1,1,1,Transient,nominal,N21,19.617,['FIRMS_N21_20241030_0839_30.9531N_76.0832E']
EVENT_0114,31.19358,75.83512,2024-10-30 08:41,2024-10-30 08:41,0.0,1,11.8,11.8,367.0,1,1,1,Transient,high,N21,35.867,['FIRMS_N21_20241030_0841_31.1936N_75.8351E']
EVENT_0115,30.47689,75.73988,2024-10-31 08:22,2024-10-31 08:22,0.0,1,3.12,3.12,331.95,1,1,1,Transient,nominal,N21,46.86,['FIRMS_N21_20241031_0822_30.4769N_75.7399E']
EVENT_0116,30.45827,76.03594,2024-10-31 08:22,2024-10-31 08:22,0.0,1,6.52,6.52,334.61,1,1,1,Transient,nominal,N21,48.234,['FIRMS_N21_20241031_0822_30.4583N_76.0359E']
EVENT_0117,31.12704,76.27368,2024-10-31 08:22,2024-10-31 08:22,0.0,1,1.49,1.49,330.94,1,1,1,Transient,nominal,N21,45.391,['FIRMS_N21_20241031_0822_31.1270N_76.2737E']
EVENT_0118,31.0819,75.90849,2024-10-31 08:22,2024-10-31 08:22,0.0,1,5.69,5.69,335.79,1,1,1,Transient,nominal,N21,22.957,['FIRMS_N21_20241031_0822_31.0819N_75.9085E']
EVENT_0119,30.98579,75.41236,2024-10-31 08:22,2024-10-31 08:22,0.0,1,4.04,4.04,332.11,1,1,1,Transient,nominal,N21,47.958,['FIRMS_N21_20241031_0822_30.9858N_75.4124E']
EVENT_0120,30.96322,75.84711,2024-10-31 08:22,2024-10-31 08:22,0.0,1,3.43,3.43,331.94,1,1,1,Transient,low,N21,10.903,['FIRMS_N21_20241031_0822_30.9632N_75.8471E']
EVENT_0121,30.97222,76.24878,2024-10-31 08:22,2024-10-31 08:22,0.0,1,5.64,5.64,335.43,1,1,1,Transient,nominal,N21,35.098,['FIRMS_N21_20241031_0822_30.9722N_76.2488E']
EVENT_0122,30.97075,76.27232,2024-10-31 08:22,2024-10-31 08:22,0.0,1,5.07,5.07,343.46,1,1,1,Transient,nominal,N21,37.196,['FIRMS_N21_20241031_0822_30.9707N_76.2723E']
EVENT_0123,30.94043,76.25353,2024-10-31 08:22,2024-10-31 08:22,0.0,1,3.14,3.14,332.02,1,1,1,Transient,nominal,N21,34.631,['FIRMS_N21_20241031_0822_30.9404N_76.2535E']
EVENT_0124,30.82949,76.29588,2024-10-31 08:22,2024-10-31 08:22,0.0,1,3.1,3.1,333.44,1,1,1,Transient,nominal,N21,38.281,['FIRMS_N21_20241031_0822_30.8295N_76.2959E']
EVENT_0125,30.83276,76.36457,2024-10-31 08:22,2024-10-31 08:22,0.0,1,11.56,11.56,340.14,1,1,1,Transient,nominal,N21,44.747,['FIRMS_N21_20241031_0822_30.8328N_76.3646E']
