cluster_id,latitude,longitude,first_seen,last_seen,duration_hours,detection_count,average_frp,maximum_frp,average_brightness,detections_7d,detections_30d,unique_detection_days,persistence,confidence,primary_satellite,distance_to_center_km,detection_ids
EVENT_0016,31.01557,75.46362,2026-07-10 08:07,2026-07-10 08:07,0.0,1,1.88,1.88,335.78,1,1,1,Transient,nominal,N20,44.295,['FIRMS_N20_20260710_0807_31.0156N_75.4636E']
EVENT_0017,31.13899,75.49283,2026-07-10 08:07,2026-07-10 08:07,0.0,1,4.03,4.03,342.72,1,1,1,Transient,nominal,N20,48.5,['FIRMS_N20_20260710_0807_31.1390N_75.4928E']
EVENT_0018,30.77537,76.21571,2026-07-15 08:13,2026-07-15 08:13,0.0,1,2.26,2.26,335.57,1,1,1,Transient,nominal,N20,32.277,['FIRMS_N20_20260715_0813_30.7754N_76.2157E']
EVENT_0019,30.88434,76.14273,2026-07-15 08:13,2026-07-15 08:13,0.0,1,2.61,2.61,333.51,1,1,1,Transient,nominal,N20,23.329,['FIRMS_N20_20260715_0813_30.8843N_76.1427E']
EVENT_0020,30.90398,76.18416,2026-07-15 08:13,2026-07-15 08:13,0.0,1,3.85,3.85,334.31,1,1,1,Transient,nominal,N20,27.442,['FIRMS_N20_20260715_0813_30.9040N_76.1842E']
EVENT_0021,30.90742,76.18354,2026-07-15 08:13,2026-07-15 08:13,0.0,1,7.42,7.42,336.96,1,1,1,Transient,nominal,N20,27.429,['FIRMS_N20_20260715_0813_30.9074N_76.1835E']
EVENT_0022,30.90927,75.40314,2026-07-15 08:13,2026-07-15 08:13,0.0,1,3.0,3.0,337.06,1,1,1,Transient,nominal,N20,47.413,['FIRMS_N20_20260715_0813_30.9093N_75.4031E']
EVENT_0023,31.06244,75.52641,2026-07-15 08:13,2026-07-15 08:13,0.0,1,3.65,3.65,341.68,1,1,1,Transient,nominal,N20,41.109,['FIRMS_N20_20260715_0813_31.0624N_75.5264E']
EVENT_0024,30.88996,75.90708,2026-07-15 20:38,2026-07-15 20:38,0.0,1,0.87,0.87,309.23,1,1,1,Transient,nominal,N20,1.793,['FIRMS_N20_20260715_2038_30.8900N_75.9071E']
EVENT_0025,30.91678,75.4222,2026-07-16 07:54,2026-07-16 07:54,0.0,1,4.42,4.42,335.42,1,1,1,Transient,low,N20,45.675,['FIRMS_N20_20260716_0754_30.9168N_75.4222E']
EVENT_0026,30.73457,76.22543,2026-07-16 07:54,2026-07-16 07:54,0.0,1,4.6,4.6,339.6,1,1,1,Transient,nominal,N20,34.944,['FIRMS_N20_20260716_0754_30.7346N_76.2254E']
EVENT_0027,30.85322,75.52117,2026-07-17 07:35,2026-07-17 07:35,0.0,1,10.45,10.45,352.16,1,1,1,Transient,nominal,N20,36.1,['FIRMS_N20_20260717_0735_30.8532N_75.5212E']
EVENT_0028,31.01746,75.52035,2026-07-18 07:18,2026-07-18 07:18,0.0,1,3.27,3.27,330.64,1,1,1,Transient,nominal,N20,39.359,['FIRMS_N20_20260718_0718_31.0175N_75.5203E']
EVENT_0029,30.80121,75.47137,2026-08-16 08:13,2026-08-16 08:13,0.0,1,2.36,2.36,334.22,1,1,1,Transient,nominal,N20,41.609,['FIRMS_N20_20260816_0813_30.8012N_75.4714E']
EVENT_0030,30.66109,76.31641,2026-09-01 08:13,2026-09-01 08:13,0.0,1,3.62,3.62,334.5,1,1,1,Transient,nominal,N20,46.513,['FIRMS_N20_20260901_0813_30.6611N_76.3164E']
EVENT_0031,30.9613,76.23922,2026-09-13 07:50,2026-09-13 07:50,0.0,1,4.73,4.73,336.78,1,1,1,Transient,nominal,N20,33.872,['FIRMS_N20_20260913_0750_30.9613N_76.2392E']
EVENT_0032,30.95447,75.87242,2026-09-13 20:14,2026-09-13 20:14,0.0,1,1.38,1.38,304.27,1,1,1,Transient,nominal,N20,9.113,['FIRMS_N20_20260913_2014_30.9545N_75.8724E']
